tiempo_s,primera_derivada,segunda_derivada
31.09341263771057,-7430.095295331739,40559.53811791824
31.13077449798584,-7041.809752749032,52456.69857498569
31.133774280548096,-6590.788118131968,60678.33533666089
31.154599905014038,-6070.9563873624575,65157.37680297207
31.178807497024536,-5548.270089284415,70900.04721834476
31.19241714477539,-4936.555631868941,86121.27618465593
31.227112531661987,-4170.32967032992,90240.81387372006
31.24238681793213,-3492.7026098894203,70343.35293610638
31.252593755722046,-3044.836023352218,37086.570655901596
31.280547857284546,-2899.3174793949947,4638.671875056843
31.29241633415222,-2970.6172733513085,-16478.15075557446
31.33120346069336,-3162.967891484186,-30992.44505506249
31.333064317703247,-3466.4963942323084,-37721.06799442554
31.353013515472412,-3766.5049793949947,-28482.62577248306
31.375203371047974,-3922.2184065920374,-19072.48025423769
31.392380237579346,-4071.6646634627978,-41003.55211204487
31.427058219909668,-4578.275240384755,-90346.78700197673
31.44034242630005,-5517.2132554944255,-117563.1009615472
31.452401638031006,-6459.284855769511,-88298.42032963598
31.473695278167725,-6929.987980768601,-13030.670501336772
31.492563247680664,-6667.775583790899,74171.79987976396
31.52532434463501,-5743.239182692378,144442.7154875143
31.540685415267944,-4356.69213599067,198250.23609206482
31.552521467208862,-2571.2354052193405,236910.30649058576
31.574804067611694,-566.127232141298,254894.88538795512
31.59259796142578,1507.0827609879416,263858.33404862066
31.62477207183838,3655.606112636633,268360.17985937133
31.639511346817017,5800.845638737883,255591.08859891922
31.652493715286255,7745.0635302193405,215821.6539318687
31.672930002212524,9253.992101647782,162776.06670678323
31.692410230636597,10349.480597527872,107726.38006523039
31.725351333618164,10977.614182691468,42594.49047049202
31.740918397903442,11030.992445055745,-21849.244505347087
31.752397775650024,10628.026270605915,-74826.41869847839
31.774128437042236,9833.76974588009,-117337.74038469847
31.792250394821167,8750.62242445074,-150793.0546017633
31.828261613845825,7421.080872251878,-177014.02601312567
31.83227276802063,5918.398008240729,-197342.0866243032
31.852785110473633,4263.607486263027,-219613.88221143352
31.878511667251587,2404.5758928577925,-247358.72038110072
31.89326548576355,305.86796016541484,-275267.21325557446
31.92135715484619,-1999.6995192313989,-275405.38075214723
31.932485580444336,-4100.618131868941,-214800.82417576795
