tiempo_relativo_s,valor_crudo
11.026955366134644,-66340.0
11.052221775054932,-66344.0
11.053490161895752,-66358.0
11.057796955108643,-66370.0
11.08916974067688,-66394.0
11.089717626571655,-66397.0
11.090904712677002,-66413.0
11.093327522277832,-66413.0
11.119757175445557,-66422.0
11.120392560958862,-66424.0
11.1244056224823,-66425.0
11.156032085418701,-66415.0
11.156887292861938,-66409.0
11.157579898834229,-66404.0
11.1840660572052,-66402.0
11.184561014175415,-66403.0
11.18761944770813,-66403.0
11.222068309783936,-66402.0
11.22291898727417,-66406.0
11.22367787361145,-66409.0
11.224686622619629,-66418.0
11.250438451766968,-66422.0
11.250999212265015,-66436.0
11.259315729141235,-66443.0
11.310374736785889,-66465.0
11.311218023300171,-66468.0
11.312327861785889,-66484.0
11.313179969787598,-66490.0
11.313881635665894,-66507.0
11.344375371932983,-66512.0
11.344878911972046,-66526.0
11.34544324874878,-66539.0
11.346263647079468,-66557.0
11.35457730293274,-66570.0
11.3898286819458,-66588.0
11.390371322631836,-66602.0
11.390960693359375,-66621.0
11.39610767364502,-66628.0
11.423256397247314,-66639.0
11.423838376998901,-66654.0
11.424400806427002,-66669.0
11.434980392456055,-66673.0
11.480302572250366,-66680.0
11.480972290039062,-66691.0
11.481771469116211,-66696.0
11.48277735710144,-66699.0
11.52062726020813,-66708.0
11.521485090255737,-66712.0
11.52642822265625,-66722.0
11.527504920959473,-66731.0
11.528432369232178,-66739.0
11.570024490356445,-66750.0
11.57126522064209,-66756.0
11.572519302368164,-66767.0
11.606034517288208,-66770.0
11.606581449508667,-66785.0
11.61035704612732,-66798.0
11.611822366714478,-66802.0
11.612462282180786,-66819.0
11.644322156906128,-66825.0
11.64494252204895,-66840.0
11.646106958389282,-66838.0
11.646605253219604,-66812.0
11.674685716629028,-66750.0
11.675143718719482,-66683.0
11.675604820251465,-66594.0
11.71352243423462,-66511.0
11.714295864105225,-66423.0
11.715017080307007,-66337.0
11.715834379196167,-66258.0
11.742509841918945,-66192.0
11.743125677108765,-66132.0
11.747891187667847,-66086.0
11.782023906707764,-66054.0
11.782543659210205,-66034.0
11.783297777175903,-66027.0
11.813201189041138,-66024.0
11.81408166885376,-66029.0
11.81513261795044,-66026.0
11.815992832183838,-66031.0
11.852627038955688,-66038.0
11.853273153305054,-66041.0
11.853935241699219,-66046.0
11.855040073394775,-66054.0
11.882984638214111,-66064.0
11.883630990982056,-66086.0
11.884755611419678,-66103.0
11.94179630279541,-66120.0
11.943028450012207,-66136.0
11.944713830947876,-66154.0
11.946090698242188,-66161.0
11.948970794677734,-66179.0
11.981233835220337,-66186.0
11.981898069381714,-66186.0
11.982527256011963,-66184.0
11.991400718688965,-66180.0
11.991993427276611,-66181.0
12.031341552734375,-66182.0
12.032227993011475,-66182.0
12.032915353775024,-66184.0
12.033507108688354,-66184.0
12.03476881980896,-66186.0
12.089826583862305,-66194.0
12.090615272521973,-66205.0
12.120577096939087,-66212.0
12.122106313705444,-66224.0
12.122899055480957,-66233.0
12.123713731765747,-66246.0
12.12565279006958,-66256.0
12.12633991241455,-66269.0
12.126973390579224,-66283.0
12.134965658187866,-66300.0
12.177649736404419,-66313.0
12.179232120513916,-66331.0
12.179983377456665,-66345.0
12.181019306182861,-66365.0
12.217185258865356,-66382.0
12.217892408370972,-66396.0
12.22553300857544,-66414.0
12.22650933265686,-66436.0
12.227431535720825,-66449.0
12.269797325134277,-66466.0
12.270463466644287,-66480.0
12.271439552307129,-66489.0
12.272233486175537,-66498.0
12.307433128356934,-66517.0
12.307944059371948,-66525.0
12.30851411819458,-66536.0
12.314070463180542,-66548.0
12.31713080406189,-66555.0
12.36234164237976,-66560.0
12.363053560256958,-66571.0
12.363786220550537,-66575.0
12.36471962928772,-66578.0
12.365720987319946,-66585.0
12.400573492050171,-66599.0
12.401150226593018,-66611.0
12.404401540756226,-66616.0
12.406549453735352,-66626.0
12.451299667358398,-66640.0
12.452046155929565,-66645.0
12.452717304229736,-66656.0
12.45331621170044,-66672.0
12.457144498825073,-66688.0
12.500747919082642,-66698.0
12.501480340957642,-66706.0
12.50584602355957,-66706.0
12.506864547729492,-66679.0
12.507455110549927,-66616.0
12.543984651565552,-66536.0
12.544777870178223,-66436.0
12.54548692703247,-66342.0
12.546388626098633,-66244.0
12.574491500854492,-66148.0
12.575108289718628,-66049.0
12.575696468353271,-65969.0
12.614568948745728,-65908.0
12.615143299102783,-65870.0
12.615790605545044,-65833.0
12.616497278213501,-65819.0
12.646081686019897,-65809.0
12.646805047988892,-65808.0
12.651033163070679,-65809.0
12.655630350112915,-65821.0
12.70022463798523,-65834.0
12.701126337051392,-65840.0
12.702024221420288,-65843.0
12.703039407730103,-65855.0
12.732166290283203,-65861.0
12.732998132705688,-65873.0
12.739585876464844,-65900.0
12.7430739402771,-65925.0
12.74521541595459,-65944.0
12.769105672836304,-65969.0
12.769564151763916,-65990.0
12.77790379524231,-66007.0
12.806635618209839,-66022.0
12.810281038284302,-66030.0
12.81096887588501,-66026.0
12.820088148117065,-66029.0
12.869632244110107,-66025.0
12.871037483215332,-66026.0
12.871980428695679,-66014.0
12.874565124511719,-66022.0
12.91157603263855,-66023.0
12.915923595428467,-66036.0
12.917690515518188,-66037.0
12.919103860855103,-66042.0
12.961890935897827,-66048.0
12.962887525558472,-66063.0
12.963979721069336,-66072.0
12.965148210525513,-66093.0
13.001393795013428,-66097.0
13.002116918563843,-66112.0
13.002771377563477,-66117.0
13.006911993026733,-66140.0
13.009228944778442,-66154.0
13.010153770446777,-66166.0
13.060537338256836,-66180.0
13.062135696411133,-66201.0
13.062932968139648,-66212.0
13.063759565353394,-66232.0
13.064751625061035,-66251.0
13.066076517105103,-66273.0
13.102155685424805,-66284.0
13.102667093276978,-66300.0
13.103460788726807,-66311.0
13.107765197753906,-66325.0
13.10837697982788,-66328.0
13.145253419876099,-66340.0
13.145839929580688,-66351.0
13.146912336349487,-66369.0
13.148771524429321,-66370.0
13.177537441253662,-66381.0
13.178330898284912,-66388.0
13.184965133666992,-66397.0
13.185866117477417,-66396.0
13.22472095489502,-66409.0
13.22612738609314,-66410.0
13.228189706802368,-66422.0
13.25887656211853,-66428.0
13.259339332580566,-66440.0
13.25998592376709,-66444.0
13.263807535171509,-66461.0
13.266515970230103,-66466.0
13.30106234550476,-66483.0
13.301516771316528,-66496.0
13.309080362319946,-66514.0
13.309739351272583,-66521.0
13.353222131729126,-66541.0
13.354151487350464,-66545.0
13.358349323272705,-66560.0
13.36009669303894,-66562.0
13.361003637313843,-66548.0
13.405994415283203,-66489.0
13.406749248504639,-66416.0
13.407656192779541,-66316.0
13.408561706542969,-66231.0
13.452442646026611,-66118.0
13.453221559524536,-66018.0
13.45400071144104,-65917.0
13.459951877593994,-65844.0
13.460883140563965,-65768.0
13.46167278289795,-65730.0
13.507445335388184,-65694.0
13.508350372314453,-65678.0
13.509765625,-65668.0
13.510900735855103,-65679.0
13.546863794326782,-65683.0
13.550302982330322,-65696.0
13.55138874053955,-65700.0
13.556390285491943,-65727.0
13.557257890701294,-65733.0
13.55895709991455,-65756.0
13.601075172424316,-65770.0
13.601950883865356,-65797.0
13.602882623672485,-65818.0
13.603938817977905,-65846.0
13.642031192779541,-65860.0
13.642778396606445,-65884.0
13.643627643585205,-65896.0
13.648711204528809,-65910.0
13.649492979049683,-65913.0
13.696476459503174,-65927.0
13.697219133377075,-65925.0
13.698383331298828,-65927.0
13.699431657791138,-65920.0
13.700283765792847,-65923.0
13.743050336837769,-65914.0
13.743664264678955,-65921.0
13.744271993637085,-65913.0
13.745194435119629,-65922.0
13.747293949127197,-65926.0
13.788521766662598,-65943.0
13.790422916412354,-65945.0
13.791352987289429,-65966.0
13.82223916053772,-65978.0
13.822782516479492,-65990.0
13.826558828353882,-65999.0
13.828898668289185,-66025.0
13.82954740524292,-66038.0
13.866841077804565,-66067.0
13.86813497543335,-66084.0
13.869558095932007,-66110.0
13.901001453399658,-66123.0
13.901993751525879,-66151.0
13.907910346984863,-66159.0
13.908585786819458,-66175.0
13.909323930740356,-66189.0
13.944584846496582,-66210.0
13.945186138153076,-66217.0
13.947193384170532,-66234.0
13.949010610580444,-66235.0
13.993152379989624,-66256.0
13.99838137626648,-66263.0
14.00167441368103,-66278.0
14.002528429031372,-66282.0
14.003422260284424,-66296.0
14.05564022064209,-66301.0
14.056464910507202,-66314.0
14.057456970214844,-66321.0
14.058724403381348,-66336.0
14.062626600265503,-66339.0
14.064826726913452,-66352.0
14.100557327270508,-66354.0
14.101072072982788,-66374.0
14.10169529914856,-66380.0
14.102441549301147,-66403.0
14.150845050811768,-66411.0
14.15163254737854,-66427.0
14.152446985244751,-66433.0
14.1534583568573,-66454.0
14.158523321151733,-66463.0
14.159524917602539,-66481.0
14.206742763519287,-66492.0
14.207586288452148,-66515.0
14.208494424819946,-66512.0
14.209993600845337,-66506.0
14.210770606994629,-66456.0
14.249468088150024,-66387.0
14.250145435333252,-66284.0
14.255226135253906,-66187.0
14.256072998046875,-66078.0
14.257542371749878,-65977.0
14.306578636169434,-65864.0
14.307739019393921,-65776.0
14.308359622955322,-65699.0
14.310580968856812,-65650.0
14.349632024765015,-65604.0
14.359264373779297,-65586.0
14.360320806503296,-65573.0
14.3612220287323,-65573.0
14.36240816116333,-65573.0
14.398248195648193,-65581.0
14.399134635925293,-65581.0
14.400392532348633,-65593.0
14.435741424560547,-65599.0
14.439923524856567,-65606.0
14.4408597946167,-65621.0
14.445804357528687,-65638.0
14.446636199951172,-65656.0
14.44792652130127,-65685.0
14.491944551467896,-65706.0
14.492627143859863,-65738.0
14.493392944335938,-65742.0
14.494368553161621,-65767.0
14.532505512237549,-65770.0
14.53317666053772,-65787.0
14.534103393554688,-65789.0
14.539143800735474,-65804.0
14.54002332687378,-65803.0
14.541982650756836,-65810.0
14.570336818695068,-65802.0
14.576787233352661,-65808.0
14.577317953109741,-65810.0
14.578151226043701,-65821.0
14.613106727600098,-65812.0
14.613731622695923,-65831.0
14.614336967468262,-65828.0
14.618319511413574,-65848.0
14.62931203842163,-65858.0
14.671473741531372,-65881.0
14.673167943954468,-65888.0
14.674131393432617,-65912.0
14.675005435943604,-65927.0
14.711981296539307,-65955.0
14.712679147720337,-65966.0
14.719578981399536,-65996.0
14.720487594604492,-66010.0
14.721529006958008,-66037.0
14.766834259033203,-66049.0
14.768119812011719,-66078.0
14.769491195678711,-66085.0
14.771052598953247,-66109.0
14.814213752746582,-66121.0
14.815016746520996,-66148.0
14.817553997039795,-66154.0
14.823856353759766,-66170.0
14.824843883514404,-66178.0
14.827873468399048,-66196.0
14.867949485778809,-66203.0
14.868530035018921,-66222.0
14.869024753570557,-66230.0
14.869477033615112,-66248.0
14.870163440704346,-66257.0
14.907662153244019,-66279.0
14.908769130706787,-66282.0
14.91262149810791,-66303.0
14.9140465259552,-66310.0
14.966976881027222,-66330.0
14.96852421760559,-66342.0
15.008953094482422,-66359.0
15.009694337844849,-66373.0
15.010562419891357,-66388.0
15.017504930496216,-66395.0
15.018385171890259,-66417.0
15.019787311553955,-66422.0
15.063817501068115,-66445.0
15.064766645431519,-66450.0
15.065588474273682,-66474.0
15.066458940505981,-66470.0
15.068347930908203,-66489.0
15.111545324325562,-66494.0
15.112162351608276,-66513.0
15.112779378890991,-66514.0
15.117478370666504,-66524.0
15.119540929794312,-66496.0
15.120427370071411,-66446.0
15.1229727268219,-66346.0
15.160931587219238,-66248.0
15.161998510360718,-66130.0
15.162833452224731,-66020.0
15.164288997650146,-65894.0
15.166001796722412,-65786.0
15.203418016433716,-65677.0
15.204840421676636,-65607.0
15.211404085159302,-65544.0
15.212307691574097,-65515.0
15.213316917419434,-65485.0
15.263035297393799,-65489.0
15.263854026794434,-65487.0
15.264640808105469,-65501.0
15.26544451713562,-65508.0
15.266852378845215,-65527.0
15.301686763763428,-65534.0
15.302337884902954,-65551.0
15.305225849151611,-65549.0
15.30587911605835,-65566.0
15.308805227279663,-65564.0
15.344018459320068,-65575.0
15.344472646713257,-65578.0
15.344921588897705,-65602.0
15.35158109664917,-65614.0
15.387619733810425,-65643.0
15.388111352920532,-65653.0
15.388585090637207,-65677.0
15.39195966720581,-65676.0
15.432562112808228,-65695.0
15.433552503585815,-65695.0
15.434418439865112,-65710.0
15.435455799102783,-65705.0
15.474430561065674,-65720.0
15.475223541259766,-65720.0
15.482896566390991,-65743.0
15.487178087234497,-65755.0
15.488216161727905,-65775.0
15.514879941940308,-65786.0
15.515507221221924,-65809.0
15.516193628311157,-65812.0
15.534412860870361,-65836.0
15.542370319366455,-65854.0
15.57202696800232,-65878.0
15.572727918624878,-65892.0
15.574209690093994,-65924.0
15.575942039489746,-65940.0
15.596957206726074,-65971.0
15.597474813461304,-65987.0
15.603225231170654,-66024.0
15.629464149475098,-66038.0
15.630234479904175,-66064.0
15.63295316696167,-66078.0
15.651209592819214,-66103.0
15.65249252319336,-66109.0
15.688183069229126,-66133.0
15.689150333404541,-66137.0
15.690125465393066,-66147.0
15.691183090209961,-66142.0
15.715397357940674,-66152.0
15.717146873474121,-66145.0
15.722069263458252,-66158.0
15.751781225204468,-66153.0
15.753160953521729,-66171.0
15.754385232925415,-66174.0
15.777075052261353,-66192.0
15.78178334236145,-66197.0
15.78454065322876,-66210.0
15.808558702468872,-66214.0
15.809125661849976,-66229.0
15.809627056121826,-66229.0
15.828524112701416,-66249.0
15.829059362411499,-66250.0
15.858580112457275,-66271.0
15.859245538711548,-66276.0
15.859956741333008,-66299.0
15.880125284194946,-66304.0
15.880623817443848,-66323.0
15.891798734664917,-66330.0
15.916133165359497,-66348.0
15.916753768920898,-66351.0
15.919173955917358,-66376.0
15.93523907661438,-66387.0
15.939381837844849,-66413.0
15.97040605545044,-66420.0
15.971060037612915,-66435.0
15.971856832504272,-66440.0
15.992270946502686,-66468.0
15.993354797363281,-66525.0
16.02127742767334,-66570.0
16.021856546401978,-66557.0
16.02236771583557,-66468.0
16.043116331100464,-66339.0
16.043567180633545,-66227.0
16.049169063568115,-66112.0
16.070075035095215,-66011.0
16.08000111579895,-65909.0
16.080763816833496,-65823.0
16.10611891746521,-65747.0
16.110787868499756,-65702.0
16.112497806549072,-65664.0
16.139405965805054,-65651.0
16.1400408744812,-65643.0
16.141139268875122,-65660.0
16.162484884262085,-65668.0
16.163753509521484,-65692.0
16.170483827590942,-65698.0
16.198274850845337,-65729.0
16.19930124282837,-65731.0
16.200295448303223,-65755.0
16.223052263259888,-65765.0
16.223702669143677,-65795.0
16.230259895324707,-65809.0
16.26169753074646,-65852.0
16.262446641921997,-65869.0
16.263325929641724,-65890.0
16.28831386566162,-65899.0
16.288959980010986,-65920.0
16.290045738220215,-65926.0
16.325361490249634,-65937.0
16.326316833496094,-65939.0
16.32758665084839,-65946.0
16.353421926498413,-65946.0
16.35419249534607,-65960.0
16.354915380477905,-65966.0
16.36087465286255,-65984.0
16.392069578170776,-65989.0
16.39285445213318,-66010.0
16.393500566482544,-66015.0
16.421180725097656,-66036.0
16.42189621925354,-66049.0
16.42642116546631,-66073.0
16.45236849784851,-66084.0
16.452975749969482,-66109.0
16.45347547531128,-66117.0
16.476101875305176,-66150.0
16.47783613204956,-66170.0
16.480760097503662,-66199.0
16.50772976875305,-66214.0
16.50823473930359,-66253.0
16.509833574295044,-66272.0
16.528868675231934,-66306.0
16.529372692108154,-66329.0
16.556185483932495,-66364.0
16.556811571121216,-66393.0
16.559791088104248,-66430.0
16.57603883743286,-66448.0
16.581390380859375,-66480.0
16.606204748153687,-66500.0
16.606752395629883,-66522.0
16.627885818481445,-66538.0
16.628390312194824,-66561.0
16.634348154067993,-66569.0
16.6598219871521,-66581.0
16.660338163375854,-66578.0
16.66123652458191,-66586.0
16.68209958076477,-66574.0
16.682576417922974,-66572.0
16.711577892303467,-66552.0
16.71219491958618,-66553.0
16.712989568710327,-66544.0
16.730576038360596,-66546.0
16.73128604888916,-66537.0
16.741870641708374,-66538.0
16.777459621429443,-66536.0
16.778167486190796,-66544.0
16.778790950775146,-66543.0
16.78076410293579,-66557.0
16.796689987182617,-66558.0
16.800145149230957,-66578.0
16.830759286880493,-66581.0
16.832019567489624,-66602.0
16.83299970626831,-66609.0
16.850986003875732,-66600.0
16.851460933685303,-66553.0
16.88287091255188,-66481.0
16.883676052093506,-66381.0
16.884349584579468,-66282.0
16.904569625854492,-66182.0
16.905229330062866,-66094.0
16.913301944732666,-66007.0
16.932826280593872,-65951.0
16.93337368965149,-65897.0
16.940840005874634,-65872.0
16.96224355697632,-65852.0
16.962838649749756,-65852.0
16.991350650787354,-65857.0
16.99186944961548,-65886.0
16.992318391799927,-65897.0
17.01310682296753,-65926.0
17.013643264770508,-65939.0
17.020092964172363,-65968.0
17.042493104934692,-65984.0
17.04314136505127,-66002.0
17.06069827079773,-66022.0
17.061251163482666,-66049.0
17.094038724899292,-66071.0
17.094849586486816,-66102.0
17.095824480056763,-66119.0
17.118805646896362,-66138.0
17.119773387908936,-66143.0
17.12048649787903,-66148.0
17.158539295196533,-66145.0
17.15936589241028,-66144.0
17.160123586654663,-66134.0
17.161259174346924,-66134.0
17.182665586471558,-66123.0
17.18327021598816,-66123.0
17.193029642105103,-66110.0
17.224483251571655,-66115.0
17.225348711013794,-66110.0
17.226378440856934,-66117.0
17.253557682037354,-66120.0
17.257874011993408,-66128.0
17.259726524353027,-66138.0
17.261298656463623,-66156.0
17.283508777618408,-66169.0
17.284281969070435,-66187.0
17.306040048599243,-66199.0
17.310201168060303,-66222.0
17.312203645706177,-66232.0
17.33930540084839,-66257.0
17.340056657791138,-66275.0
17.34216833114624,-66308.0
17.3663170337677,-66329.0
17.367042303085327,-66355.0
17.372323513031006,-66374.0
17.40331768989563,-66403.0
17.404049396514893,-66426.0
17.40494465827942,-66452.0
17.430408239364624,-66469.0
17.43122911453247,-66501.0
17.43207359313965,-66517.0
17.46852707862854,-66542.0
17.469409942626953,-66560.0
17.470067501068115,-66586.0
17.471226930618286,-66603.0
17.49644708633423,-66632.0
17.49720859527588,-66647.0
17.502222776412964,-66673.0
17.529284477233887,-66682.0
17.529990196228027,-66704.0
17.53229570388794,-66719.0
17.55173349380493,-66740.0
17.552780628204346,-66751.0
17.561184644699097,-66777.0
17.584273099899292,-66791.0
17.58517050743103,-66810.0
17.603251457214355,-66826.0
17.6037654876709,-66842.0
17.611908435821533,-66858.0
17.637038946151733,-66883.0
17.63768482208252,-66899.0
17.658539056777954,-66917.0
17.659324169158936,-66924.0
17.66430687904358,-66925.0
17.688764095306396,-66881.0
17.689316034317017,-66768.0
17.690823078155518,-66619.0
17.709947109222412,-66475.0
17.715564489364624,-66349.0
17.74051022529602,-66236.0
17.7420756816864,-66131.0
17.742533445358276,-66041.0
17.763343811035156,-65963.0
17.76752519607544,-65915.0
17.786266565322876,-65879.0
17.795907020568848,-65860.0
17.796553373336792,-65850.0
17.823776483535767,-65852.0
17.824389219284058,-65854.0
17.829932689666748,-65867.0
17.832071781158447,-65876.0
17.862169981002808,-65890.0
17.862913370132446,-65900.0
17.863760709762573,-65911.0
17.885231733322144,-65910.0
17.88979697227478,-65924.0
17.892016887664795,-65930.0
17.921486616134644,-65940.0
17.922144174575806,-65947.0
17.92299175262451,-65973.0
17.94603180885315,-65996.0
17.9466769695282,-66021.0
17.95171594619751,-66037.0
17.984368324279785,-66052.0
17.985111951828003,-66065.0
17.98576593399048,-66077.0
18.00922966003418,-66080.0
18.009727239608765,-66087.0
18.01492929458618,-66091.0
18.040345191955566,-66096.0
18.041048049926758,-66095.0
18.04298973083496,-66102.0
18.06440234184265,-66104.0
18.064911127090454,-66114.0
18.071630001068115,-66122.0
18.097447156906128,-66134.0
18.098085403442383,-66141.0
18.11850380897522,-66156.0
18.1195867061615,-66167.0
18.121546745300293,-66191.0
18.151941776275635,-66201.0
18.15263319015503,-66225.0
18.153342485427856,-66241.0
18.174272537231445,-66268.0
18.175230979919434,-66294.0
18.20392370223999,-66319.0
18.204434156417847,-66341.0
18.20498251914978,-66362.0
18.225117444992065,-66388.0
18.22563648223877,-66416.0
18.233731269836426,-66442.0
18.256245613098145,-66467.0
18.25721049308777,-66494.0
18.280898332595825,-66514.0
18.28178834915161,-66532.0
18.286749362945557,-66551.0
18.31869387626648,-66572.0
18.31958532333374,-66586.0
18.320783615112305,-66599.0
18.346134424209595,-66615.0
18.354002237319946,-66630.0
18.35498547554016,-66645.0
18.358241081237793,-66656.0
18.378159761428833,-66668.0
18.378634214401245,-66676.0
18.385852813720703,-66690.0
18.405657529830933,-66702.0
18.406113147735596,-66713.0
18.412243843078613,-66727.0
18.439430952072144,-66738.0
18.44008159637451,-66749.0
18.442180395126343,-66757.0
18.46158504486084,-66770.0
18.46208381652832,-66788.0
18.494213104248047,-66808.0
18.49482750892639,-66830.0
18.495565176010132,-66853.0
18.515451908111572,-66861.0
18.516555070877075,-66836.0
18.522223472595215,-66761.0
18.5484676361084,-66630.0
18.549289226531982,-66484.0
18.57076597213745,-66355.0
18.57124090194702,-66247.0
18.571715116500854,-66138.0
18.601846933364868,-66048.0
18.602336645126343,-65974.0
18.603049755096436,-65920.0
18.623273611068726,-65878.0
18.623775720596313,-65857.0
18.654632806777954,-65850.0
18.655198574066162,-65850.0
18.655693292617798,-65857.0
18.68034029006958,-65871.0
18.685134887695312,-65887.0
18.68585443496704,-65899.0
18.715254545211792,-65915.0
18.71615982055664,-65932.0
18.71670389175415,-65936.0
18.734312772750854,-65949.0
18.73918604850769,-65958.0
18.745437622070312,-65973.0
18.77863907814026,-65997.0
18.779457807540894,-66012.0
18.780391693115234,-66042.0
18.80567502975464,-66066.0
18.80632448196411,-66086.0
18.807194709777832,-66102.0
18.813972234725952,-66118.0
18.8340744972229,-66120.0
18.834723472595215,-66128.0
18.8525230884552,-66130.0
18.8532657623291,-66131.0
18.863394021987915,-66127.0
18.887816429138184,-66133.0
18.888412952423096,-66139.0
18.9067120552063,-66147.0
18.90735960006714,-66157.0
18.931214332580566,-66158.0
18.931725025177002,-66174.0
18.947771549224854,-66186.0
18.948256492614746,-66195.0
18.957585096359253,-66211.0
18.9860897064209,-66230.0
18.986878633499146,-66249.0
18.987345933914185,-66267.0
19.00963258743286,-66295.0
19.010101795196533,-66310.0
19.016469478607178,-66337.0
19.038779258728027,-66353.0
19.03930115699768,-66378.0
19.05990719795227,-66395.0
19.060423374176025,-66423.0
19.06747555732727,-66434.0
19.08931803703308,-66458.0
19.089868307113647,-66473.0
19.107867002487183,-66499.0
19.108371257781982,-66509.0
19.113612413406372,-66529.0
19.138979196548462,-66542.0
19.139612436294556,-66552.0
19.16119146347046,-66562.0
19.16174077987671,-66574.0
19.162845134735107,-66585.0
19.19256830215454,-66597.0
19.19315457344055,-66604.0
19.193819761276245,-66614.0
19.22090721130371,-66619.0
19.22603964805603,-66634.0
19.226927280426025,-66644.0
19.25955843925476,-66660.0
19.260352611541748,-66673.0
19.261557579040527,-66689.0
19.287192583084106,-66704.0
19.287837505340576,-66721.0
19.288525104522705,-66734.0
19.29619026184082,-66755.0
19.316840887069702,-66773.0
19.31743621826172,-66801.0
19.32624340057373,-66810.0
19.348531484603882,-66824.0
19.353647470474243,-66810.0
19.355351448059082,-66749.0
19.377805948257446,-66636.0
19.378352165222168,-66507.0
19.39544939994812,-66391.0
19.396450996398926,-66297.0
19.42643141746521,-66217.0
19.427170038223267,-66158.0
19.428266048431396,-66101.0
19.448771238327026,-66066.0
19.44937252998352,-66042.0
19.45582342147827,-66041.0
19.488078117370605,-66036.0
19.488861083984375,-66047.0
19.490219831466675,-66052.0
19.522192001342773,-66067.0
19.52575421333313,-66076.0
19.52672052383423,-66094.0
19.527940034866333,-66105.0
19.551177740097046,-66118.0
19.551995277404785,-66128.0
19.554323196411133,-66136.0
19.582290410995483,-66147.0
19.583503007888794,-66163.0
19.584507942199707,-66178.0
19.60618567466736,-66198.0
19.60666561126709,-66207.0
19.62515115737915,-66229.0
19.625617265701294,-66232.0
19.633454084396362,-66243.0
19.658509254455566,-66246.0
19.659199237823486,-66255.0
19.68050527572632,-66251.0
19.681631803512573,-66253.0
19.68650770187378,-66251.0
19.70905637741089,-66255.0
19.709513664245605,-66247.0
19.72763729095459,-66252.0
19.728152751922607,-66247.0
19.73340630531311,-66254.0
19.749086618423462,-66249.0
19.756936073303223,-66255.0
19.776334285736084,-66255.0
19.776862382888794,-66267.0
19.806049585342407,-66265.0
19.80655550956726,-66280.0
19.80717444419861,-66285.0
19.835026502609253,-66302.0
19.835716009140015,-66317.0
19.840654611587524,-66342.0
19.873263597488403,-66358.0
19.87533974647522,-66384.0
19.87615203857422,-66402.0
19.87711477279663,-66421.0
19.90032148361206,-66432.0
19.900856494903564,-66454.0
19.905524730682373,-66460.0
19.93114399909973,-66482.0
19.93195939064026,-66488.0
19.95255398750305,-66501.0
19.953062295913696,-66511.0
19.954526662826538,-66525.0
19.985188961029053,-66522.0
19.985841751098633,-66532.0
19.986526250839233,-66529.0
20.007734298706055,-66537.0
20.00819158554077,-66538.0
20.014124393463135,-66550.0
20.035831689834595,-66553.0
20.036553382873535,-66559.0
20.05149531364441,-66553.0
20.05537724494934,-66560.0
20.08444905281067,-66561.0
20.085411310195923,-66577.0
20.08672332763672,-66579.0
20.10640573501587,-66600.0
20.107074737548828,-66606.0
20.134974479675293,-66620.0
20.13578772544861,-66626.0
20.1364688873291,-66640.0
20.15122413635254,-66625.0
20.155184268951416,-66585.0
20.18248748779297,-66503.0
20.18315601348877,-66418.0
20.184232711791992,-66334.0
20.201587438583374,-66257.0
20.203998565673828,-66176.0
20.23501753807068,-66112.0
20.23633074760437,-66050.0
20.23693561553955,-66010.0
20.264166116714478,-65974.0
20.264883041381836,-65959.0
20.269941806793213,-65944.0
20.297274351119995,-65951.0
20.29819965362549,-65944.0
20.299912691116333,-65953.0
20.31707787513733,-65963.0
20.32203221321106,-65965.0
20.32391333580017,-65968.0
20.36444067955017,-65976.0
20.365501880645752,-65977.0
20.39118266105652,-65994.0
20.393953323364258,-65993.0
20.398191928863525,-66013.0
20.39924907684326,-66028.0
20.401114225387573,-66052.0
20.417457580566406,-66068.0
20.429055213928223,-66091.0
20.429662704467773,-66100.0
20.43738293647766,-66116.0
20.464532375335693,-66119.0
20.465224981307983,-66127.0
20.46678066253662,-66124.0
20.476099491119385,-66125.0
20.511391162872314,-66121.0
20.51367425918579,-66131.0
20.514294862747192,-66129.0
20.516443014144897,-66140.0
20.536296844482422,-66139.0
20.53686761856079,-66148.0
20.548095226287842,-66148.0
20.557525873184204,-66158.0
20.586694717407227,-66166.0
20.596003770828247,-66178.0
20.59685182571411,-66182.0
20.604429483413696,-66192.0
20.607998371124268,-66199.0
20.637441396713257,-66220.0
20.638400077819824,-66223.0
20.64441156387329,-66242.0
20.645203590393066,-66244.0
20.6762535572052,-66268.0
20.676902770996094,-66284.0
20.67788600921631,-66309.0
20.697914361953735,-66321.0
20.698442220687866,-66345.0
20.706186056137085,-66359.0
20.729292154312134,-66377.0
20.736520051956177,-66387.0
20.73745346069336,-66405.0
20.76047444343567,-66412.0
20.76098084449768,-66423.0
20.767375707626343,-66422.0
20.79269051551819,-66435.0
20.793257236480713,-66442.0
20.79612159729004,-66464.0
20.817795276641846,-66471.0
20.81854820251465,-66488.0
20.826175689697266,-66500.0
20.858543395996094,-66521.0
20.8594753742218,-66527.0
20.86032009124756,-66550.0
20.884193897247314,-66549.0
20.88492512702942,-66571.0
20.885721683502197,-66578.0
20.89517092704773,-66599.0
20.932053565979004,-66614.0
20.932852029800415,-66634.0
20.933836936950684,-66635.0
20.935957670211792,-66660.0
20.97261643409729,-66672.0
20.973251581192017,-66692.0
20.97389316558838,-66693.0
20.99972677230835,-66712.0
21.000396490097046,-66719.0
21.001148462295532,-66733.0
21.008187532424927,-66733.0
