tiempo_relativo_s,primera_derivada,segunda_derivada
19.93195939064026,-34.331250000000146,19169.53125000009
19.95255398750305,110.9750000000007,17008.203125000007
19.953062295913696,237.8,14708.593749999942
19.954526662826538,346.3124999999998,12743.359374999982
19.985188961029053,441.69374999999974,11948.828124999976
19.985841751098633,537.4937499999994,12622.656250000031
19.986526250839233,643.6562500000002,13555.859375000033
20.007734298706055,754.3874999999999,12937.109374999976
20.00819158554077,850.6499999999999,9755.468750000055
20.014124393463135,910.4750000000008,4427.734374999993
20.035831689834595,921.4937499999997,-1125.7812500000668
20.036553382873535,892.4624999999997,-4298.43749999997
20.05149531364441,852.7187500000002,-3801.1718749999873
20.05537724494934,831.64375,-1227.7343750000114
20.08444905281067,833.075,23.82812499998721
20.085411310195923,832.0249999999997,-2210.156250000004
20.08672332763672,797.7125,-7192.1874999999745
