tiempo_s,ppg_suavizada
14.806223630905151,-65709.43475274791
14.812536239624023,-65676.81799450616
14.843987703323364,-65659.14045329735
14.844840288162231,-65653.51064560506
14.846202611923218,-65656.72664835231
14.870633840560913,-65664.84271978086
14.871253252029419,-65677.90556318747
14.871814012527466,-65694.54567307758
14.910742282867432,-65714.69780219844
14.911315202713013,-65738.55975274791
14.911941528320312,-65764.85164835231
14.912790060043335,-65794.34443681386
14.942720890045166,-65826.68578296769
14.943217754364014,-65860.46978022045
14.943843841552734,-65896.52987637429
14.951963424682617,-65933.49416208857
14.98443865776062,-65971.11401098967
14.984966278076172,-66008.54464285779
14.985454559326172,-66045.6802884622
15.014736890792847,-66082.23866758308
15.015317916870117,-66116.585851649
15.016782522201538,-66150.17788461606
15.022036075592041,-66182.77266483582
15.054885149002075,-66214.73832417648
15.05558729171753,-66246.46909340724
15.056310176849365,-66278.24553571496
15.085118770599365,-66310.64010989077
15.085860013961792,-66344.17239011054
15.087106943130493,-66377.61023351715
15.092449188232422,-66412.32520604464
15.11515736579895,-66447.90178571493
15.124433517456055,-66484.44265109957
15.125298976898193,-66521.33276098967
15.15416955947876,-66558.78571428638
15.154802560806274,-66596.6964285721
15.155514478683472,-66635.86984890176
15.184768199920654,-66675.83825549518
15.193066835403442,-66715.74381868199
15.193893909454346,-66755.5714285721
15.19496750831604,-66794.85336538528
15.220812559127808,-66833.9670329677
15.221490144729614,-66872.09684066002
15.222147703170776,-66909.17204670397
15.260864496231079,-66945.08276098967
