tiempo_s,primera_derivada,segunda_derivada
11.981563329696655,-2054.344093408872,10775.72330007115
12.003712177276611,-1964.092548078952,9890.378176805825
12.004375696182251,-1896.098042579979,8485.898867036212
12.005072116851807,-1828.3181662063726,8247.123969567838
12.014251708984375,-1764.1440590668935,4986.102764178213
12.051215887069702,-1748.5405219795211,2478.96634624567
12.05222225189209,-1724.4805975269628,4617.208963054509
12.053018569946289,-1674.665178570649,-3373.7014938992615
12.054206609725952,-1778.459821429351,-14223.203554308839
12.076097965240479,-1902.2364354395904,-12239.225618088767
12.076573610305786,-1974.2874313187713,-20110.748626393615
12.103283405303955,-2224.0084134618883,-37918.25849930319
12.112200498580933,-2580.9795673076223,-46642.93226301197
12.113028049468994,-2970.29532967008,-55124.806833759976
12.113789558410645,-3462.976476647782,-54612.379807679186
12.147073030471802,-3844.093406592947,-15798.044728740024
12.14776349067688,-3715.7451923076223,39452.85671352394
12.148363828659058,-3212.8476991765638,84461.92479391357
12.155235528945923,-2364.3543956050053,138620.90058393052
12.1847825050354,-994.9132898336757,197289.77077619446
12.185256481170654,792.2819368141063,239153.18080338466
12.186007022857666,2831.537603020479,256931.1791722839
12.211849689483643,4903.180803570649,252709.69265119446
12.218052864074707,6874.89268543959,236903.59933044645
12.218675374984741,8693.638392857792,213498.29369847837
12.24529504776001,10290.865384615245,186958.06146973837
12.245887994766235,11684.967376373606,157113.8822115472
12.246385097503662,12804.6875,121351.30494505119
12.268627643585205,13626.588255494426,83541.70243825365
12.269192934036255,14141.354739012058,41847.312843458436
12.274306297302246,14296.14526098976,-3678.206559186492
12.300870895385742,14082.503434065075,-53768.61907626562
12.301331043243408,13435.84735576951,-107348.09623954789
12.303847789764404,12364.933894232308,-149957.342462244
12.324649095535278,11036.529876373606,-188257.90908323368
12.325185775756836,9352.80734890057,-237083.35121915524
12.334773778915405,7243.196256867122,-271810.3429772896
12.367403507232666,5003.841861263936,-282890.5713425911
12.368032217025757,2716.947115385665,-280599.4054773464
12.3685302734375,514.2513736263936,-250374.25952962166
12.392014741897583,-1289.0410370882819,-199898.85602689127
12.392486095428467,-2684.130322803867,-161626.45947804322
12.396827220916748,-3875.0643887369733,-129249.65659323106
12.423827886581421,-4752.124828295564,-90003.3804085183
12.42437195777893,-5315.118475273266,-64815.31164149601
12.424891948699951,-5789.1698145595,-59805.06310106648
12.44698452949524,-6271.99948489033,-57560.84735588729
12.447448968887329,-6710.143372253697,-45764.294299601715
12.453655004501343,-7004.228193683957,-25817.2003776167
12.479951858520508,-7123.218578295564,-7694.453983219773
12.48042893409729,-7127.339457415474,8695.162259527933
12.506157875061035,-6984.095982143117,28013.12457052063
12.506980657577515,-6679.1294642871435,43298.74227329355
12.507773637771606,-6291.31610577042,53091.19591362332
12.513976097106934,-5829.67032966917,61538.19325209042
12.540790319442749,-5306.705013736973,65288.8371392919
12.541323900222778,-4785.0489354405,64834.09168964726
12.545266389846802,-4269.359546702617,66946.84709833609
12.56810474395752,-3713.8993818671224,67551.83293267919
12.573162317276001,-3188.53021977975,52601.57323135672
12.573822736740112,-2872.274210165415,31814.742874303192
12.602054595947266,-2679.494333790899,20808.293269226397
12.624969482421875,-2539.3415178577925,11485.340831029589
12.62548279762268,-2495.7288804944255,-1821.66466339595
12.626151084899902,-2568.4881524721277,-15673.291552218416
12.626643180847168,-2746.50154532992,-26316.213083930506
12.635438680648804,-2989.547561815016,-32474.72742100399
12.663456678390503,-3266.097184065984,-32871.79129443984
12.664113759994507,-3515.4962225260533,-29779.79052207047
12.664579153060913,-3742.5738324191116,-27811.909769923204
12.688223361968994,-3960.4867788448246,-21971.31481790393
12.689087629318237,-4094.1148695055745,-12602.75369173769
12.696712732315063,-4162.130837912628,-6878.863324004669
