Tiempo (s),PPG Suavizada,Primera Derivada,Segunda Derivada
26.429694175720215,-67328.95432692375,10194.775927199771,148590.42324866322
26.44499635696411,-67242.57280219845,11197.587568681229,102030.65976969583
26.478656768798828,-67149.79292582485,11827.266483514904,49066.89989701362
26.49478793144226,-67053.33653846222,11982.657967033447,-6751.427283631983
26.503153085708618,-66958.07039835231,11719.243646976793,-49852.97905216157
26.526700496673584,-66865.82864011059,11185.010302198862,-82326.3650410695
26.54319190979004,-66779.11023351713,10402.02180631968,-113097.47381534407
26.5787193775177,-66699.39629120947,9375.450721153356,-153302.87388388798
26.59325385093689,-66629.10302197868,7949.175824177473,-201161.14354402726
26.60300874710083,-66572.20947802263,6156.87242444892,-241790.43612645046
26.624775409698486,-66530.5930631875,4080.528846154266,-282520.3361090871
26.642277479171753,-66506.92101648416,1636.5470467035266,-325024.9506354521
26.679722785949707,-66504.40831044024,-1119.870364012968,-342929.0436126848
26.68228316307068,-66524.83894230837,-3850.317651099431,-301270.87268181186
26.702019929885864,-66566.01339285783,-5940.2043269219575,-198923.6349586463
26.73077940940857,-66619.88221153912,-7033.095810437771,-86127.98334490889
26.746454000473022,-66678.54292582483,-7318.2520604405,-4947.201236461751
26.7787926197052,-66736.97424450617,-7112.251030221159,35543.923849672865
26.793779850006104,-66792.33894230837,-6749.549278845734,39147.0102164817
26.802063465118408,-66844.9670329677,-6485.898866757452,23570.301768472746
26.827908039093018,-66896.11332417649,-6372.42445055017,8276.63547386237
26.84190273284912,-66946.9258241765,-6353.472699175654,1523.8667583048482
26.87778639793396,-66997.7688873633,-6348.042582417293,3553.453382551197
26.89268136024475,-67048.49450549518,-6296.617445054835,7829.938616055188
26.901840925216675,-67098.51476648418,-6222.76356456041,2969.930460096748
26.928080081939697,-67148.05872252815,-6249.098557693287,-6971.422132551197
26.94439172744751,-67198.50034340727,-6334.306318681229,-10743.528931925539
26.978431940078735,-67249.40762362705,-6420.995020604096,-10854.867788452793
26.99363660812378,-67301.23626373694,-6507.984203296473,-2395.797561860036
27.002187967300415,-67353.53537087979,-6459.327781593856,13382.125686860036
27.029278993606567,-67404.58550824244,-6293.870192306713,22597.763564647266
27.046175479888916,-67454.2372939567,-6097.7635645595,28399.45698815427
27.07893466949463,-67502.14972527539,-5839.4788804962445,29596.014337130327
27.093602657318115,-67547.66895604464,-5624.227335165415,22985.437414263288
27.10239601135254,-67592.13736263804,-5471.711881868032,2783.4714114760573
27.12712860107422,-67635.21634615453,-5579.691792581798,-43670.31893877993
27.142067193984985,-67681.41243131935,-6170.436984888511,-89411.80889434008
27.178281784057617,-67733.94333791274,-7010.280734891239,-89689.48531958176
27.19356393814087,-67793.5769230776,-7605.468750001819,-29744.91328973272
27.202415704727173,-67855.63083791277,-7486.199347526963,62573.778760452115
27.229142665863037,-67913.35611263804,-6604.288289834585,153985.66277468717
27.245686531066895,-67961.29945055013,-5022.428743131968,236354.95364004554
27.278407096862793,-67993.71497252815,-2822.6090315938563,291507.93054611766
