tiempo_relativo_s,Crudo,Filtrado,Normalizado
10.274966955184937,-64954.0,-337.0655,0.4403
10.283859491348267,-64828.0,-211.2162,0.4411
10.319339752197266,-64740.0,-43.3457,0.4421
10.330930948257446,-64674.0,144.8161,0.4432
10.348467350006104,-64622.0,324.4633,0.4442
10.374488353729248,-64589.0,471.0933,0.4451
10.407390117645264,-64585.0,572.4846,0.4457
10.408443450927734,-64640.0,628.9948,0.4461
10.428831577301025,-64728.0,647.4642,0.4462
10.444669008255005,-64847.0,634.1551,0.4461
10.463270425796509,-64958.0,592.0221,0.4458
10.483867883682251,-65050.0,523.1766,0.4454
10.504857540130615,-65129.0,433.2577,0.4449
10.532562494277954,-65221.0,333.0562,0.4443
10.54685091972351,-65334.0,235.0954,0.4437
10.568361043930054,-65461.0,147.6724,0.4432
10.585260391235352,-65594.0,71.3281,0.4427
10.606513738632202,-65719.0,0.4,0.4423
10.626536846160889,-65785.0,-71.365,0.4419
10.66013479232788,-65831.0,-144.6649,0.4415
10.666186332702637,-65833.0,-211.9236,0.4411
10.686392307281494,-65781.0,-259.8196,0.4408
10.704705238342285,-65696.0,-274.5865,0.4407
10.728494882583618,-65581.0,-246.6229,0.4409
10.743508338928223,-65466.0,-173.4558,0.4413
10.765834093093872,-65382.0,-61.0159,0.442
10.787269592285156,-65342.0,76.5193,0.4428
10.802848815917969,-65321.0,218.8636,0.4436
10.822335481643677,-65352.0,344.2248,0.4444
10.844891548156738,-65410.0,434.9415,0.4449
10.872491359710693,-65495.0,481.184,0.4452
10.891891717910767,-65578.0,481.9494,0.4452
10.911218404769897,-65613.0,444.5173,0.445
10.931306838989258,-65611.0,383.5396,0.4446
10.966245889663696,-65607.0,318.8407,0.4442
10.96757984161377,-65613.0,269.7906,0.4439
10.995872020721436,-65654.0,247.6054,0.4438
11.006529808044434,-65718.0,250.3972,0.4438
11.042002439498901,-65735.0,265.0819,0.4439
11.0428786277771,-65704.0,276.4409,0.444
11.07616662979126,-65662.0,277.9475,0.444
11.087011098861694,-65616.0,275.4881,0.444
11.105224609375,-65602.0,281.3138,0.444
11.124500751495361,-65590.0,303.8635,0.4441
11.144306898117065,-65579.0,341.809,0.4444
11.181238174438477,-65564.0,385.9008,0.4446
11.190863132476807,-65552.0,425.4391,0.4448
11.210202932357788,-65545.0,453.8316,0.445
11.233536720275879,-65572.0,469.8381,0.4451
11.242777347564697,-65627.0,474.8594,0.4451
11.28158688545227,-65682.0,469.2007,0.4451
11.287184476852417,-65681.0,451.565,0.445
11.308228254318237,-65651.0,423.0034,0.4448
11.327914476394653,-65631.0,390.7225,0.4446
11.349531650543213,-65625.0,365.9746,0.4445
11.366661071777344,-65589.0,357.3102,0.4444
11.391794919967651,-65557.0,366.2935,0.4445
11.419243335723877,-65577.0,388.2473,0.4446
11.425517320632935,-65637.0,414.2148,0.4448
11.446165323257446,-65670.0,432.4073,0.4449
11.466437578201294,-65683.0,432.2812,0.4449
11.503681659698486,-65700.0,410.5463,0.4448
11.504316329956055,-65718.0,373.2346,0.4445
11.52390456199646,-65740.0,331.4161,0.4443
11.54430890083313,-65750.0,294.7476,0.4441
11.564195156097412,-65746.0,267.9452,0.4439
11.602493286132812,-65755.0,251.2514,0.4438
11.604589462280273,-65769.0,242.2938,0.4438
11.652086734771729,-65789.0,237.3102,0.4437
11.667654514312744,-65816.0,231.9969,0.4437
11.683136224746704,-65839.0,222.6388,0.4436
11.689403295516968,-65886.0,207.0826,0.4436
11.704837083816528,-65936.0,184.7234,0.4434
11.727701187133789,-65981.0,155.7175,0.4432
11.742733716964722,-66016.0,120.871,0.443
11.778890609741211,-66040.0,82.4088,0.4428
11.786396265029907,-66030.0,44.5221,0.4426
11.806180953979492,-65999.0,13.221,0.4424
11.825484275817871,-65955.0,-4.6606,0.4423
11.845736265182495,-65911.0,-3.5754,0.4423
11.865804433822632,-65865.0,18.2056,0.4424
11.88165807723999,-65817.0,57.4149,0.4427
11.906461954116821,-65766.0,107.1023,0.443
11.934886455535889,-65739.0,159.3888,0.4433
11.956275701522827,-65726.0,207.4527,0.4436
11.96142578125,-65718.0,245.9644,0.4438
11.995867729187012,-65752.0,271.021,0.4439
12.02274775505066,-65794.0,279.8707,0.444
12.023744344711304,-65828.0,270.7322,0.4439
12.06686782836914,-65861.0,243.8489,0.4438
12.073816776275635,-65901.0,202.7256,0.4435
12.093100547790527,-65949.0,153.4567,0.4432
12.108115434646606,-65976.0,102.226,0.4429
12.127442121505737,-65985.0,53.7364,0.4426
12.150698184967041,-65984.0,11.6481,0.4424
12.165083169937134,-66001.0,-20.9129,0.4422
12.199182987213135,-66030.0,-42.558,0.4421
12.206335067749023,-66052.0,-55.3736,0.442
12.221932888031006,-66064.0,-64.3334,0.4419
12.241830110549927,-66053.0,-74.01,0.4419
12.262052774429321,-66055.0,-85.4747,0.4418
12.281555414199829,-66051.0,-96.2014,0.4418
12.303694725036621,-66039.0,-102.6571,0.4417
12.331820011138916,-66028.0,-102.7302,0.4417
12.350442886352539,-66040.0,-96.5922,0.4417
12.370974779129028,-66047.0,-86.8153,0.4418
12.392354249954224,-66060.0,-77.6843,0.4419
12.412142753601074,-66074.0,-73.3496,0.4419
12.431943893432617,-66092.0,-76.0731,0.4419
12.465195655822754,-66099.0,-85.5839,0.4418
12.469864130020142,-66114.0,-99.602,0.4417
12.487662315368652,-66127.0,-114.9578,0.4416
12.51042914390564,-66141.0,-129.0664,0.4416
12.53069543838501,-66153.0,-140.7781,0.4415
12.545512437820435,-66165.0,-150.2683,0.4414
12.564662218093872,-66167.0,-158.2366,0.4414
12.588329315185547,-66132.0,-164.7501,0.4413
12.60297703742981,-66062.0,-167.644,0.4413
12.621471643447876,-65975.0,-161.5377,0.4414
12.644457340240479,-65904.0,-139.4348,0.4415
12.66524887084961,-65859.0,-97.2567,0.4417
12.681543827056885,-65819.0,-38.1557,0.4421
12.702802181243896,-65809.0,27.2649,0.4425
12.720953941345215,-65798.0,85.2407,0.4428
12.741210460662842,-65787.0,124.6279,0.4431
12.761398077011108,-65779.0,141.0272,0.4432
12.781874656677246,-65773.0,137.5054,0.4431
12.801026344299316,-65789.0,121.5587,0.443
12.840306043624878,-65810.0,100.4428,0.4429
12.849781036376953,-65822.0,77.8575,0.4428
12.87065863609314,-65829.0,54.1181,0.4426
12.89007306098938,-65835.0,28.6949,0.4425
12.90713906288147,-65836.0,2.2026,0.4423
12.927820444107056,-65835.0,-23.4326,0.4422
12.960042476654053,-65835.0,-45.9847,0.442
12.966022491455078,-65828.0,-63.9866,0.4419
12.9810631275177,-65834.0,-77.2706,0.4419
13.00138521194458,-65843.0,-87.0407,0.4418
13.022898435592651,-65861.0,-95.7075,0.4418
13.043206691741943,-65884.0,-106.2534,0.4417
13.077931642532349,-65914.0,-121.3655,0.4416
13.082456111907959,-65926.0,-142.4604,0.4415
13.104146957397461,-65946.0,-168.8724,0.4413
13.13798451423645,-65960.0,-197.8769,0.4411
13.144164562225342,-65979.0,-225.9149,0.441
13.163514375686646,-66003.0,-250.3583,0.4408
13.20000696182251,-66024.0,-270.6034,0.4407
13.201342821121216,-66036.0,-287.7967,0.4406
13.229875087738037,-66044.0,-303.3481,0.4405
13.25099229812622,-66048.0,-317.5277,0.4404
13.26503586769104,-66068.0,-329.4148,0.4404
13.290033102035522,-66086.0,-338.2071,0.4403
13.305462837219238,-66107.0,-344.4728,0.4403
13.33677077293396,-66118.0,-349.9904,0.4402
13.342524528503418,-66115.0,-356.1863,0.4402
13.362586498260498,-66057.0,-362.1774,0.4402
13.383893251419067,-65974.0,-363.1809,0.4402
13.408818006515503,-65890.0,-350.9493,0.4402
13.422999858856201,-65814.0,-317.5758,0.4404
13.460945129394531,-65759.0,-260.8645,0.4408
13.462063074111938,-65713.0,-187.0874,0.4412
13.49023962020874,-65683.0,-108.9146,0.4417
13.504092454910278,-65655.0,-40.1254,0.4421
13.528196811676025,-65634.0,9.7507,0.4424
13.547744035720825,-65619.0,38.0475,0.4425
13.561357736587524,-65617.0,48.0032,0.4426
13.580525398254395,-65612.0,45.556,0.4426
13.611315965652466,-65622.0,36.1797,0.4425
13.63524317741394,-65621.0,23.2115,0.4425
13.649246454238892,-65603.0,8.1554,0.4424
13.66364860534668,-65590.0,-7.6902,0.4423
13.688207626342773,-65578.0,-22.2182,0.4422
13.704007387161255,-65578.0,-33.4016,0.4421
13.722214221954346,-65574.0,-40.8594,0.4421
13.74565076828003,-65568.0,-46.227,0.442
13.759953022003174,-65563.0,-51.8545,0.442
13.791391372680664,-65570.0,-59.3645,0.442
13.81156849861145,-65586.0,-69.4616,0.4419
13.831138372421265,-65618.0,-82.779,0.4418
13.85201120376587,-65654.0,-100.6361,0.4417
13.874064683914185,-65689.0,-124.7637,0.4416
13.898681163787842,-65736.0,-156.1609,0.4414
13.908141136169434,-65784.0,-194.3153,0.4412
13.927246570587158,-65826.0,-237.4308,0.4409
13.958820104598999,-65888.0,-283.0537,0.4406
13.960342645645142,-65940.0,-328.9795,0.4404
13.990446090698242,-65990.0,-373.8899,0.4401
14.009426593780518,-66045.0,-417.0757,0.4398
14.023476600646973,-66076.0,-457.7735,0.4396
14.051454305648804,-66114.0,-494.6127,0.4394
14.075460195541382,-66154.0,-525.7164,0.4392
14.094164848327637,-66185.0,-549.6679,0.4391
14.11412525177002,-66216.0,-566.3517,0.439
14.120405912399292,-66239.0,-576.6858,0.4389
14.155931949615479,-66217.0,-581.4518,0.4389
14.161305904388428,-66166.0,-579.4348,0.4389
14.181545972824097,-66124.0,-566.3528,0.439
14.214328050613403,-66092.0,-537.0065,0.4391
14.248117923736572,-66090.0,-490.0106,0.4394
14.254687309265137,-66112.0,-431.0972,0.4398
14.274919033050537,-66132.0,-372.0608,0.4401
14.29230785369873,-66149.0,-325.5585,0.4404
14.311941146850586,-66164.0,-298.9845,0.4405
14.344151258468628,-66186.0,-291.6029,0.4406
14.345807075500488,-66209.0,-296.5366,0.4406
14.37103796005249,-66241.0,-305.488,0.4405
14.391523122787476,-66274.0,-312.7666,0.4405
14.4057457447052,-66308.0,-316.7922,0.4404
14.424812316894531,-66327.0,-318.8828,0.4404
14.450506448745728,-66339.0,-320.6809,0.4404
14.460213422775269,-66350.0,-322.0201,0.4404
14.491424322128296,-66372.0,-320.9755,0.4404
14.504926443099976,-66395.0,-315.7565,0.4404
14.523280620574951,-66423.0,-306.5095,0.4405
14.545014381408691,-66448.0,-295.4197,0.4406
14.569127321243286,-66479.0,-285.316,0.4406
14.583354949951172,-66506.0,-278.1389,0.4407
14.599745035171509,-66531.0,-274.2558,0.4407
14.622109651565552,-66557.0,-272.5227,0.4407
14.653875350952148,-66590.0,-271.1037,0.4407
14.667009353637695,-66609.0,-268.4881,0.4407
14.681283712387085,-66634.0,-263.9649,0.4408
14.700863599777222,-66662.0,-257.3928,0.4408
14.738763093948364,-66682.0,-249.0155,0.4408
14.748896837234497,-66703.0,-239.3148,0.4409
14.767516136169434,-66727.0,-228.6234,0.441
14.787292003631592,-66753.0,-217.1063,0.441
14.805699348449707,-66809.0,-205.3148,0.4411
14.827399015426636,-66909.0,-195.3472,0.4412
14.841639280319214,-67079.0,-192.5725,0.4412
14.8656587600708,-66723.0,-202.1018,0.4411
14.880304336547852,-59125.0,-155.3369,0.4414
14.911516904830933,-49104.0,297.0994,0.4441
14.932892799377441,-42911.0,1875.427,0.4535
14.942378520965576,-41412.0,5235.5293,0.4734
14.966871500015259,-44096.0,10211.3994,0.5029
14.982155323028564,-51245.0,15485.8203,0.5342
15.026174783706665,-63236.0,19021.4258,0.5552
15.034495115280151,-64119.0,18993.9121,0.5551
15.059204578399658,-63481.0,14862.834,0.5305
15.060136556625366,-63633.0,7928.3027,0.4894
15.079728603363037,-63927.0,688.7012,0.4464
15.112534761428833,-64216.0,-4598.4604,0.415
15.121110677719116,-64456.0,-6970.6787,0.4009
15.140138387680054,-64666.0,-6847.0107,0.4017
15.187671661376953,-64855.0,-5420.4102,0.4101
15.197548389434814,-65062.0,-3904.4619,0.4191
15.202344179153442,-65352.0,-3038.6465,0.4243
15.220398664474487,-65666.0,-2978.481,0.4246
15.239732027053833,-65906.0,-3471.4932,0.4217
15.260383367538452,-66081.0,-4129.1777,0.4178
15.280079364776611,-66186.0,-4640.8696,0.4148
15.303242921829224,-66280.0,-4867.0142,0.4134
15.33620309829712,-66353.0,-4825.9653,0.4137
15.340410709381104,-66405.0,-4623.8232,0.4149
15.363916397094727,-66455.0,-4377.5518,0.4163
15.385724067687988,-66501.0,-4164.4971,0.4176
15.40979790687561,-66548.0,-4008.8159,0.4185
15.423664093017578,-66604.0,-3895.5945,0.4192
15.457201957702637,-66674.0,-3795.6201,0.4198
15.463135957717896,-66721.0,-3685.8564,0.4204
15.484041452407837,-66759.0,-3557.7039,0.4212
15.504668235778809,-66782.0,-3414.0376,0.4221
15.532366752624512,-66795.0,-3261.8149,0.423
15.545078039169312,-66814.0,-3106.4329,0.4239
15.564586400985718,-66838.0,-2950.1882,0.4248
15.597793102264404,-66870.0,-2793.8816,0.4257
15.617696523666382,-66885.0,-2638.6619,0.4267
15.62466549873352,-66897.0,-2486.1189,0.4276
15.663947582244873,-66923.0,-2337.1372,0.4284
15.674102783203125,-66952.0,-2191.7339,0.4293
15.69406509399414,-66981.0,-2050.1174,0.4302
15.700676441192627,-66996.0,-1913.0583,0.431
15.72065782546997,-67009.0,-1780.953,0.4317
15.746246337890625,-67020.0,-1652.8223,0.4325
15.770807981491089,-67032.0,-1526.6537,0.4333
15.788210391998291,-67032.0,-1400.5891,0.434
15.805493593215942,-66989.0,-1273.3525,0.4348
15.827146530151367,-66765.0,-1141.7312,0.4355
15.844531059265137,-66420.0,-994.5242,0.4364
15.860621690750122,-66194.0,-810.2645,0.4375
15.88340163230896,-66095.0,-569.5884,0.4389
15.92106294631958,-66076.0,-277.0327,0.4407
15.930440664291382,-66092.0,30.4116,0.4425
15.948383808135986,-66115.0,299.3885,0.4441
15.968327045440674,-66140.0,487.8053,0.4452
15.987926006317139,-66188.0,583.488,0.4458
16.004555463790894,-66241.0,603.924,0.4459
16.024795055389404,-66334.0,581.496,0.4458
16.04356098175049,-66445.0,545.7512,0.4456
16.06251287460327,-66508.0,512.7485,0.4454
16.077860116958618,-66563.0,485.9001,0.4452
16.105970859527588,-66586.0,463.9898,0.4451
16.124611139297485,-66587.0,448.113,0.445
16.152759075164795,-66585.0,443.1725,0.445
16.159658908843994,-66594.0,454.9173,0.445
16.191351175308228,-66612.0,485.4144,0.4452
16.209769248962402,-66675.0,530.1998,0.4455
16.229385375976562,-66717.0,578.934,0.4458
16.24843406677246,-66759.0,619.7296,0.446
16.270699977874756,-66798.0,644.9537,0.4461
16.28693127632141,-66841.0,654.4921,0.4462
16.306405544281006,-66900.0,653.9583,0.4462
16.327232599258423,-66949.0,650.0912,0.4462
16.346187591552734,-66987.0,647.3408,0.4462
16.364662885665894,-67003.0,647.6823,0.4462
16.38537359237671,-67022.0,652.4482,0.4462
16.405508995056152,-67051.0,663.2107,0.4463
16.421486377716064,-67073.0,680.7234,0.4464
16.439282178878784,-67101.0,703.7148,0.4465
16.477867603302002,-67112.0,729.3383,0.4467
16.483493089675903,-67133.0,754.8704,0.4468
16.52539348602295,-67131.0,779.1142,0.4469
16.526117086410522,-67144.0,802.6628,0.4471
16.542993307113647,-67166.0,826.9187,0.4472
16.56281614303589,-67191.0,852.2803,0.4474
16.58206081390381,-67201.0,877.2611,0.4475
16.60300374031067,-67125.0,900.423,0.4477
16.62489891052246,-66914.0,925.4319,0.4478
16.64490270614624,-66687.0,965.941,0.4481
16.679937839508057,-66554.0,1042.1008,0.4485
16.683700799942017,-66523.0,1165.5125,0.4492
16.7008113861084,-66535.0,1323.9222,0.4502
16.72131633758545,-66568.0,1481.649,0.4511
16.740562915802002,-66622.0,1597.1746,0.4518
16.762121200561523,-66665.0,1643.865,0.4521
16.795719623565674,-66703.0,1620.2148,0.4519
16.80537247657776,-66758.0,1546.2743,0.4515
16.823507070541382,-66817.0,1450.9222,0.4509
16.84333324432373,-66880.0,1358.1165,0.4504
16.861530780792236,-66923.0,1279.5602,0.4499
16.88289213180542,-66942.0,1216.0377,0.4495
16.901177883148193,-66946.0,1163.804,0.4492
16.930238246917725,-66954.0,1120.2992,0.449
16.949246883392334,-66957.0,1085.5422,0.4488
16.970276832580566,-66973.0,1060.1229,0.4486
16.983551263809204,-66982.0,1042.9333,0.4485
17.017554998397827,-66996.0,1030.6742,0.4484
17.02089548110962,-67009.0,1019.2105,0.4484
17.05403447151184,-67032.0,1005.2286,0.4483
17.063655376434326,-67049.0,987.0138,0.4482
17.084548711776733,-67067.0,964.3825,0.448
17.112789154052734,-67097.0,938.2938,0.4479
17.12817668914795,-67118.0,910.0473,0.4477
17.147239208221436,-67131.0,880.6683,0.4475
17.169470071792603,-67150.0,851.1115,0.4474
17.181642532348633,-67164.0,822.5284,0.4472
17.211678504943848,-67174.0,795.9324,0.447
17.234431743621826,-67183.0,771.9007,0.4469
17.242552995681763,-67183.0,750.6752,0.4468
17.264044761657715,-67197.0,732.2388,0.4467
17.292430639266968,-67203.0,716.1948,0.4466
17.306081295013428,-67212.0,701.5582,0.4465
17.326540231704712,-67233.0,686.9366,0.4464
17.34753131866455,-67243.0,670.9265,0.4463
17.36435055732727,-67232.0,652.6642,0.4462
17.383331537246704,-67152.0,633.5074,0.4461
17.41291093826294,-66943.0,620.041,0.446
17.42615556716919,-66698.0,626.7232,0.446
17.44170045852661,-66572.0,672.2662,0.4463
17.463399410247803,-66522.0,766.1274,0.4469
17.493449687957764,-66497.0,894.9109,0.4476
17.505133867263794,-66518.0,1023.9628,0.4484
17.5262553691864,-66545.0,1114.3185,0.4489
17.54737091064453,-66577.0,1141.1016,0.4491
17.589714765548706,-66599.0,1102.2872,0.4489
17.598661422729492,-66628.0,1015.6221,0.4483
17.60364270210266,-66672.0,907.5376,0.4477
17.63398790359497,-66717.0,800.7819,0.4471
17.655856370925903,-66743.0,707.0904,0.4465
17.664862871170044,-66752.0,627.7693,0.446
17.685051679611206,-66752.0,559.4075,0.4456
17.70897388458252,-66742.0,499.2045,0.4453
17.7274067401886,-66739.0,446.7806,0.445
17.744853019714355,-66740.0,402.8367,0.4447
17.764363288879395,-66749.0,366.8632,0.4445
17.788928747177124,-66767.0,336.0171,0.4443
17.804349422454834,-66788.0,305.7585,0.4441
17.82411766052246,-66798.0,271.6895,0.4439
17.857520580291748,-66812.0,231.664,0.4437
17.86432719230652,-66831.0,186.6228,0.4434
17.885090112686157,-66841.0,139.5092,0.4431
17.904613494873047,-66859.0,93.4098,0.4429
17.936190366744995,-66880.0,50.2388,0.4426
17.954838037490845,-66904.0,10.1916,0.4424
17.975398778915405,-66919.0,-27.96,0.4422
18.008812427520752,-66936.0,-65.6441,0.4419
18.01699686050415,-66950.0,-103.3403,0.4417
18.02483558654785,-66955.0,-140.2609,0.4415
18.052215814590454,-66972.0,-174.8996,0.4413
18.07420039176941,-66985.0,-206.0076,0.4411
18.112385988235474,-66994.0,-233.3993,0.4409
18.11341428756714,-67012.0,-257.9391,0.4408
18.126199960708618,-67041.0,-281.0262,0.4407
18.145493984222412,-67053.0,-304.3109,0.4405
18.1693434715271,-66962.0,-328.1903,0.4404
18.18723177909851,-66755.0,-347.4044,0.4403
18.207523107528687,-66604.0,-347.5043,0.4403
18.232396602630615,-66514.0,-310.8071,0.4405
18.244328498840332,-66469.0,-231.184,0.4409
18.267728328704834,-66465.0,-123.6779,0.4416
18.28841996192932,-66477.0,-19.1073,0.4422
18.308587312698364,-66494.0,51.3337,0.4426
18.327125549316406,-66518.0,70.25,0.4427
18.34867548942566,-66540.0,39.1899,0.4426
18.37086772918701,-66576.0,-25.9832,0.4422
18.407204389572144,-66618.0,-104.9957,0.4417
18.431125164031982,-66662.0,-182.203,0.4412
18.43224310874939,-66681.0,-250.4991,0.4408
18.45194935798645,-66677.0,-309.2074,0.4405
18.493345737457275,-66674.0,-359.2245,0.4402
18.494475603103638,-66660.0,-400.0262,0.4399
18.521090984344482,-66655.0,-430.1046,0.4398
18.526031732559204,-66663.0,-449.1528,0.4397
18.558807849884033,-66665.0,-459.6524,0.4396
18.600539684295654,-66684.0,-466.5039,0.4396
18.616966724395752,-66700.0,-475.0945,0.4395
18.635311126708984,-66715.0,-489.2542,0.4394
18.63642454147339,-66749.0,-510.2285,0.4393
18.657782077789307,-66779.0,-537.0526,0.4391
18.693156719207764,-66811.0,-567.94,0.439
18.694191217422485,-66829.0,-601.0413,0.4388
18.730517864227295,-66849.0,-634.2343,0.4386
18.73161506652832,-66867.0,-665.0283,0.4384
18.77307939529419,-66879.0,-691.1679,0.4382
18.784380435943604,-66894.0,-711.369,0.4381
18.80719828605652,-66911.0,-725.645,0.438
18.83881163597107,-66929.0,-735.2077,0.438
18.86038064956665,-66949.0,-742.0317,0.4379
18.86219334602356,-66960.0,-748.0274,0.4379
18.872498273849487,-66965.0,-754.1464,0.4378
18.902904272079468,-66933.0,-759.4614,0.4378
18.94764256477356,-66786.0,-759.8173,0.4378
18.95354199409485,-66601.0,-745.577,0.4379
18.96059536933899,-66470.0,-702.3999,0.4382
18.98910641670227,-66394.0,-619.7781,0.4386
18.99026370048523,-66354.0,-502.222,0.4393
19.02099847793579,-66345.0,-371.6927,0.4401
19.04307746887207,-66349.0,-258.1391,0.4408
19.04745078086853,-66366.0,-185.5921,0.4412
19.080276012420654,-66376.0,-162.9135,0.4414
19.109294176101685,-66394.0,-182.9339,0.4412
19.126907110214233,-66438.0,-228.791,0.441
19.136663913726807,-66464.0,-283.1003,0.4406
19.170343160629272,-66494.0,-334.5175,0.4403
19.190868139266968,-66500.0,-378.6367,0.4401
19.202921867370605,-66490.0,-414.9569,0.4399
19.254454612731934,-66484.0,-443.3325,0.4397
19.26482391357422,-66470.0,-462.7406,0.4396
19.26550269126892,-66476.0,-472.4185,0.4395
19.28747248649597,-66484.0,-473.6493,0.4395
19.30096173286438,-66499.0,-470.3187,0.4395
19.32841205596924,-66516.0,-467.6949,0.4395
19.348979711532593,-66532.0,-470.1252,0.4395
19.356500387191772,-66570.0,-479.4995,0.4395
19.392889261245728,-66596.0,-495.4216,0.4394
19.41812515258789,-66615.0,-516.1587,0.4393
19.420063257217407,-66630.0,-539.0787,0.4391
19.433481216430664,-66652.0,-560.8669,0.439
19.471874475479126,-66670.0,-578.6199,0.4389
19.476094007492065,-66700.0,-591.1262,0.4388
19.505869150161743,-66723.0,-599.2397,0.4388
19.530569553375244,-66748.0,-605.1583,0.4387
19.531538248062134,-66761.0,-610.8557,0.4387
19.571165800094604,-66777.0,-616.8142,0.4387
19.592013359069824,-66793.0,-621.8666,0.4386
19.602493047714233,-66804.0,-624.2354,0.4386
19.624812602996826,-66818.0,-622.7087,0.4386
19.664944887161255,-66824.0,-617.0759,0.4387
19.696722984313965,-66735.0,-607.1052,0.4387
19.729212522506714,-66540.0,-588.8588,0.4388
19.75035262107849,-66393.0,-551.1218,0.439
19.761441946029663,-66282.0,-479.6716,0.4395
19.763100624084473,-66215.0,-369.4189,0.4401
19.79550313949585,-66189.0,-232.8242,0.4409
19.796982049942017,-66184.0,-96.383,0.4417
19.828895330429077,-66193.0,11.5158,0.4424
19.829808473587036,-66196.0,72.9464,0.4428
19.86224889755249,-66199.0,86.3852,0.4428
19.88415503501892,-66210.0,64.4971,0.4427
19.895411252975464,-66234.0,26.022,0.4425
19.896366357803345,-66266.0,-13.3027,0.4422
19.922773122787476,-66290.0,-45.9831,0.442
19.939500093460083,-66304.0,-72.1447,0.4419
19.95148754119873,-66304.0,-95.0073,0.4418
19.973373651504517,-66299.0,-116.3811,0.4416
19.990524291992188,-66293.0,-135.0312,0.4415
20.008952140808105,-66298.0,-148.1789,0.4414
20.03007221221924,-66323.0,-154.3733,0.4414
20.052165508270264,-66340.0,-155.4909,0.4414
20.07001042366028,-66355.0,-156.0431,0.4414
20.10774564743042,-66381.0,-160.3945,0.4414
20.122234344482422,-66407.0,-170.4974,0.4413
20.135765314102173,-66422.0,-185.731,0.4412
20.167059421539307,-66454.0,-203.8082,0.4411
20.1735897064209,-66472.0,-222.0046,0.441
20.19248867034912,-66492.0,-238.2562,0.4409
20.221408367156982,-66503.0,-251.4015,0.4408
20.23029923439026,-66521.0,-260.8406,0.4408
20.25584840774536,-66535.0,-266.3951,0.4407
20.27530550956726,-66543.0,-268.3629,0.4407
20.295830249786377,-66545.0,-267.2683,0.4407
20.32310152053833,-66552.0,-263.3189,0.4408
20.332268238067627,-66564.0,-256.4728,0.4408
20.352432250976562,-66569.0,-247.0841,0.4409
20.37030029296875,-66572.0,-236.0714,0.4409
20.3904230594635,-66562.0,-224.2234,0.441
20.423752307891846,-66469.0,-210.6471,0.4411
20.432024002075195,-66300.0,-190.1678,0.4412
20.452221155166626,-66163.0,-151.7431,0.4414
20.47724938392639,-66067.0,-83.2501,0.4418
20.495031595230103,-66008.0,18.2923,0.4424
20.511968851089478,-65984.0,140.3745,0.4432
20.532236337661743,-65984.0,258.9838,0.4439
20.551350116729736,-65987.0,349.5177,0.4444
20.5724356174469,-65998.0,397.2743,0.4447
20.598525285720825,-66003.0,402.0543,0.4447
20.62202215194702,-66012.0,375.6683,0.4446
20.63111114501953,-66050.0,334.6932,0.4443
20.652536153793335,-66074.0,292.6479,0.4441
20.670064210891724,-66082.0,255.8897,0.4438
20.70498776435852,-66072.0,225.1825,0.4437
20.71918487548828,-66060.0,200.0216,0.4435
20.737186193466187,-66049.0,181.1315,0.4434
20.76801347732544,-66044.0,169.8219,0.4433
20.77345299720764,-66050.0,165.9656,0.4433
20.790727853775024,-66057.0,166.9519,0.4433
20.82204508781433,-66083.0,168.2894,0.4433
20.844274282455444,-66105.0,165.2227,0.4433
20.864054679870605,-66138.0,154.3608,0.4432
20.890103340148926,-66171.0,134.6433,0.4431
20.90669083595276,-66204.0,107.3208,0.443
20.928321361541748,-66238.0,75.1777,0.4428
20.949318647384644,-66264.0,41.5015,0.4426
20.96519923210144,-66283.0,9.3672,0.4424
20.97621512413025,-66293.0,-18.5936,0.4422
20.991786003112793,-66320.0,-40.4001,0.4421
21.012083053588867,-66329.0,-55.302,0.442
21.03277039527893,-66353.0,-64.2013,0.4419
21.05543613433838,-66378.0,-69.2196,0.4419
21.077050924301147,-66408.0,-72.9777,0.4419
21.10702085494995,-66434.0,-77.9525,0.4419
21.113403797149658,-66452.0,-85.52,0.4418
21.13196039199829,-66452.0,-95.1171,0.4418
21.17430806159973,-66370.0,-103.334,0.4417
21.175105571746826,-66222.0,-102.3864,0.4417
21.220496654510498,-66102.0,-79.9401,0.4418
21.23479652404785,-66003.0,-24.2768,0.4422
21.249942541122437,-65943.0,66.6925,0.4427
21.271103858947754,-65913.0,180.6316,0.4434
21.27751898765564,-65910.0,294.6454,0.4441
21.3165225982666,-65894.0,385.123,0.4446
21.3304500579834,-65892.0,437.6392,0.4449
21.346869230270386,-65902.0,451.4306,0.445
21.352054357528687,-65924.0,436.4153,0.4449
21.37228775024414,-65968.0,405.7622,0.4447
21.408718585968018,-65997.0,369.3047,0.4445
21.429965019226074,-66015.0,331.5536,0.4443
21.43852972984314,-66015.0,294.0242,0.4441
21.46796989440918,-66012.0,258.5721,0.4439
21.500203847885132,-66010.0,228.4377,0.4437
21.526468992233276,-66014.0,206.6995,0.4435
21.527241230010986,-66034.0,193.954,0.4435
21.58354115486145,-66054.0,187.3108,0.4434
21.605090379714966,-66082.0,181.4448,0.4434
21.615955591201782,-66124.0,170.976,0.4433
21.64553999900818,-66155.0,152.4931,0.4432
21.66564917564392,-66192.0,125.4485,0.4431
21.69379186630249,-66218.0,92.119,0.4429
21.695732831954956,-66254.0,56.5624,0.4427
