timestamp,Crudo,Filtrado,Normalizado
1761575813.9882605,-66207.0,1.7450115034108277e-05,0.4382
1761575814.0080497,-66246.0,1.638705809598234e-05,0.4378
1761575814.028042,-66269.0,1.5646713112162703e-05,0.4374
1761575814.0480952,-66258.0,1.5303650034063637e-05,0.437
1761575814.0680757,-66236.0,1.5212060000207013e-05,0.4367
1761575814.088045,-66212.0,1.5073737449240499e-05,0.4365
1761575814.1080503,-66207.0,1.4585275393886223e-05,0.4365
1761575814.1280382,-66206.0,1.359188638139262e-05,0.4365
1761575814.148166,-66209.0,1.216994890011307e-05,0.4365
1761575814.1681435,-66222.0,1.0594466509442037e-05,0.4366
1761575814.1880283,-66248.0,9.204868396694032e-06,0.4367
1761575814.2080283,-66272.0,8.234540320257746e-06,0.4366
1761575814.227936,-66298.0,7.689637739150858e-06,0.4366
1761575814.2480752,-66324.0,7.34001212305374e-06,0.4365
1761575814.2681901,-66353.0,6.829861113673773e-06,0.4363
1761575814.2881324,-66371.0,5.85515145384107e-06,0.4362
1761575814.3081949,-66391.0,4.319556180370079e-06,0.436
1761575814.3281415,-66402.0,2.389190304222907e-06,0.4359
1761575814.3481967,-66406.0,4.1565871010976333e-07,0.4359
1761575814.3681946,-66410.0,-1.2370519262275021e-06,0.4359
1761575814.388137,-66409.0,-2.3765560932529233e-06,0.4359
1761575814.4081488,-66419.0,-3.0838486653124974e-06,0.4359
1761575814.428217,-66432.0,-3.6790332747755273e-06,0.436
1761575814.4481585,-66458.0,-4.564758144973275e-06,0.4361
1761575814.4676118,-66467.0,-6.0235447417791056e-06,0.4362
1761575814.4880962,-66476.0,-8.070624585517453e-06,0.4362
1761575814.5068786,-66468.0,-1.0438441406654435e-05,0.4363
1761575814.5271616,-66383.0,-1.2704192945278534e-05,0.4363
1761575814.5468252,-66167.0,-1.4499506348254929e-05,0.4365
1761575814.567057,-65857.0,-1.5698042232405372e-05,0.4367
1761575814.587872,-65549.0,-1.648524777096153e-05,0.4372
1761575814.6068785,-65342.0,-1.727172914129555e-05,0.4381
1761575814.6267936,-65228.0,-1.8490036571579052e-05,0.4394
1761575814.6467493,-65186.0,-2.0374869010132763e-05,0.4409
1761575814.6664548,-65178.0,-2.283777627008514e-05,0.4423
1761575814.6877403,-65188.0,-2.5502442072347818e-05,0.4433
1761575814.7063003,-65198.0,-2.7886913098764222e-05,0.4438
1761575814.7261026,-65229.0,-2.9644222992926258e-05,0.4437
1761575814.7466106,-65284.0,-3.074088380451323e-05,0.4433
1761575814.7664204,-65350.0,-3.1481042716357645e-05,0.4428
1761575814.7874868,-65405.0,-3.235995618162042e-05,0.4422
1761575814.807197,-65427.0,-3.381659169209439e-05,0.4416
1761575814.8269534,-65430.0,-3.600819108637767e-05,0.4412
1761575814.8470259,-65432.0,-3.872174119475371e-05,0.4408
1761575814.8671436,-65429.0,-4.147088783132339e-05,0.4405
1761575814.8870146,-65426.0,-4.3734040208656566e-05,0.4402
1761575814.9069986,-65435.0,-4.52166192720647e-05,0.4401
1761575814.9269753,-65474.0,-4.600506125035726e-05,0.44
1761575814.9461539,-65521.0,-4.653159737494302e-05,0.44
1761575814.9663928,-65578.0,-4.736267600614172e-05,0.4399
1761575814.987139,-65622.0,-4.891368986073119e-05,0.4397
1761575815.0068817,-65663.0,-5.1232761919794495e-05,0.4395
1761575815.027003,-65702.0,-5.3965081976355116e-05,0.4392
1761575815.0470045,-65743.0,-5.652064778710345e-05,0.439
1761575815.0668125,-65792.0,-5.8365698429712666e-05,0.4387
1761575815.0871696,-65825.0,-5.929328982633734e-05,0.4385
1761575815.1071787,-65860.0,-5.953523342309198e-05,0.4383
1761575815.1268518,-65895.0,-5.965444910288063e-05,0.4382
1761575815.1476402,-65918.0,-6.0266547760938043e-05,0.4381
1761575815.1661391,-65938.0,-6.172735255846414e-05,0.4381
1761575815.1860573,-65958.0,-6.394393799435591e-05,0.438
1761575815.2060149,-65973.0,-6.640826676580254e-05,0.438
1761575815.226335,-65994.0,-6.844221977689234e-05,0.4381
1761575815.2460177,-66036.0,-6.953531613184826e-05,0.4381
1761575815.2652879,-66090.0,-6.960629786654249e-05,0.4382
1761575815.286598,-66132.0,-6.905393237277799e-05,0.4383
1761575815.3062863,-66174.0,-6.856574184140399e-05,0.4383
1761575815.3261895,-66214.0,-6.877530301518731e-05,0.4383
1761575815.3460808,-66233.0,-6.993792503726425e-05,0.4383
1761575815.366026,-66178.0,-7.178964373277965e-05,0.4383
1761575815.3860524,-65941.0,-7.366583657227264e-05,0.4383
1761575815.4060187,-65599.0,-7.482611665048875e-05,0.4385
1761575815.4255404,-65261.0,-7.482617356177837e-05,0.439
1761575815.4460995,-65033.0,-7.374925665000838e-05,0.44
1761575815.46591,-64915.0,-7.217626443887677e-05,0.4415
1761575815.486049,-64873.0,-7.090277398797023e-05,0.4432
1761575815.5057387,-64874.0,-7.053986776207694e-05,0.4449
1761575815.5257206,-64891.0,-7.119810580956061e-05,0.4461
1761575815.5457923,-64892.0,-7.241704073767137e-05,0.4467
1761575815.5657356,-64904.0,-7.338242278349742e-05,0.4467
1761575815.585783,-64964.0,-7.332848774740167e-05,0.4464
1761575815.6057303,-65041.0,-7.192621288642141e-05,0.4458
1761575815.6257756,-65109.0,-6.946034992388838e-05,0.4453
1761575815.645722,-65151.0,-6.669998773102076e-05,0.4448
1761575815.6658652,-65176.0,-6.452028121588837e-05,0.4443
1761575815.685724,-65185.0,-6.346062685218056e-05,0.4439
1761575815.7057934,-65196.0,-6.344160350943178e-05,0.4436
1761575815.7257247,-65218.0,-6.378829820865198e-05,0.4433
1761575815.7457788,-65253.0,-6.355616405183364e-05,0.4431
1761575815.76572,-65291.0,-6.200210277002793e-05,0.4429
1761575815.7858772,-65329.0,-5.896576424982362e-05,0.4428
1761575815.8058186,-65379.0,-5.496546274771308e-05,0.4427
1761575815.825753,-65436.0,-5.0952686750982405e-05,0.4425
1761575815.845806,-65487.0,-4.784077391552058e-05,0.4423
1761575815.864524,-65537.0,-4.604078626488323e-05,0.4421
1761575815.8849754,-65588.0,-4.524001238392571e-05,0.4418
1761575815.9049666,-65646.0,-4.4541650314766575e-05,0.4416
1761575815.924809,-65708.0,-4.2904237305771484e-05,0.4414
1761575815.9442368,-65757.0,-3.966588301958879e-05,0.4412
1761575815.965115,-65798.0,-3.488982028970971e-05,0.441
1761575815.984562,-65849.0,-2.935152860873031e-05,0.4408
1761575816.0052388,-65903.0,-2.4164687495998974e-05,0.4407
1761575816.0249596,-65952.0,-2.022618273981528e-05,0.4406
1761575816.0444562,-66007.0,-1.775674508805874e-05,0.4405
1761575816.0654216,-66064.0,-1.617248005196667e-05,0.4404
1761575816.0851176,-66125.0,-1.436093761819292e-05,0.4404
1761575816.1051545,-66185.0,-1.1232269216798782e-05,0.4403
1761575816.1250243,-66250.0,-6.2732813136467275e-06,0.4402
1761575816.1449459,-66314.0,1.7629074411672185e-07,0.4402
1761575816.1650147,-66377.0,7.072440392992398e-06,0.4401
1761575816.184162,-66418.0,1.3176101568474106e-05,0.44
1761575816.2048197,-66407.0,1.7674183699574473e-05,0.44
1761575816.2248814,-66241.0,2.060063646329433e-05,0.44
1761575816.2439883,-65947.0,2.2839052059103284e-05,0.4401
1761575816.2645729,-65642.0,2.56947211173864e-05,0.4405
1761575816.284961,-65407.0,3.0241893980789272e-05,0.4414
1761575816.304727,-65293.0,3.677118151236515e-05,0.4426
1761575816.3246837,-65263.0,4.461963949573503e-05,0.4442
1761575816.3446984,-65287.0,5.247944987142943e-05,0.4458
1761575816.3647082,-65312.0,5.9041098872722075e-05,0.4471
1761575816.3847888,-65353.0,6.365379037131853e-05,0.4478
1761575816.4046884,-65400.0,6.666896625739584e-05,0.4479
1761575816.4247117,-65473.0,6.928478319906873e-05,0.4476
1761575816.4445283,-65565.0,7.295754477009138e-05,0.447
1761575816.4647317,-65644.0,7.866715531452708e-05,0.4464
1761575816.4842458,-65683.0,8.640496055330647e-05,0.4458
1761575816.5046659,-65685.0,9.514911012095373e-05,0.4454
1761575816.5245414,-65661.0,0.00010335239691949156,0.445
1761575816.5431905,-65658.0,0.00010970856807225071,0.4447
1761575816.5633693,-65668.0,0.00011381606366266788,0.4446
1761575816.5843422,-65685.0,0.0001164003633181756,0.4446
1761575816.6034894,-65710.0,0.00011897104810533564,0.4447
1761575816.6230643,-65742.0,0.00012307285169090915,0.4447
1761575816.6427817,-65777.0,0.00012949968717387617,0.4448
1761575816.6637514,-65823.0,0.00013786879820034518,0.4447
1761575816.683496,-65871.0,0.00014677990553865425,0.4446
1761575816.7037568,-65913.0,0.0001544936587911993,0.4444
1761575816.7230084,-65945.0,0.00015979901504547262,0.4442
1761575816.7427084,-65982.0,0.00016263507129627596,0.444
1761575816.7635393,-66007.0,0.0001641461811815337,0.4438
1761575816.7835233,-66030.0,0.00016612803029551206,0.4436
1761575816.8036633,-66051.0,0.00017012971097873578,0.4435
1761575816.8236706,-66067.0,0.0001766577852726039,0.4435
1761575816.8434887,-66078.0,0.00018488800473963162,0.4435
1761575816.8636596,-66093.0,0.0001930435726320779,0.4435
1761575816.8835645,-66117.0,0.00019926532749913923,0.4435
1761575816.9036567,-66148.0,0.00020254569162570662,0.4435
1761575816.9236677,-66173.0,0.0002032550813627141,0.4435
1761575816.9437091,-66202.0,0.00020298389817163345,0.4435
1761575817.00725,-66236.0,0.00020376277169302867,0.4435
1761575817.0215108,-66258.0,0.00020704014043626865,0.4435
1761575817.022062,-66241.0,0.0002129287237794514,0.4435
1761575817.0228417,-66104.0,0.0002201092325916334,0.4434
1761575817.0505145,-65832.0,0.00022645670798956757,0.4435
1761575817.063478,-65533.0,0.00023009064885682462,0.4438
1761575817.0844252,-65297.0,0.00023032796775986268,0.4444
1761575817.1106632,-65167.0,0.00022805385446855955,0.4454
1761575817.1251929,-65124.0,0.00022530809324774155,0.4467
1761575817.1516142,-65136.0,0.00022427647507643723,0.448
1761575817.1674247,-65155.0,0.00022618291623595116,0.4491
1761575817.1945627,-65183.0,0.00023064066080927834,0.4496
1761575817.207868,-65213.0,0.00023580260326641918,0.4497
1761575817.233662,-65270.0,0.00023925478035030832,0.4493
1761575817.252761,-65351.0,0.00023921945076492966,0.4486
1761575817.2657247,-65422.0,0.00023546654468047147,0.4479
1761575817.2864358,-65461.0,0.00022946476790601658,0.4473
1761575817.3048005,-65479.0,0.00022367675413719756,0.4467
1761575817.330533,-65486.0,0.00022033354109462916,0.4462
1761575817.3432488,-65502.0,0.0002202956341797519,0.4458
1761575817.3689122,-65518.0,0.00022257934411233377,0.4454
1761575817.394616,-65544.0,0.00022480486730440085,0.4452
1761575817.4086385,-65576.0,0.00022436245792047788,0.445
1761575817.4303176,-65624.0,0.00021972446463529034,0.4448
1761575817.4504237,-65671.0,0.00021124282885463518,0.4446
1761575817.4655538,-65727.0,0.000201015518909298,0.4444
1761575817.4901977,-65778.0,0.00019186618042041687,0.4441
1761575817.5143087,-65825.0,0.0001859312118302657,0.4437
1761575817.5251908,-65870.0,0.0001835595300081462,0.4434
1761575817.5438545,-65917.0,0.0001830896810464337,0.443
1761575817.5658214,-65959.0,0.00018163905204218172,0.4427
1761575817.5912113,-66002.0,0.00017653109887142456,0.4425
1761575817.6066582,-66038.0,0.00016665427424614266,0.4422
1761575817.62523,-66073.0,0.00015306326538570773,0.442
1761575817.6466174,-66102.0,0.00013849937646970777,0.4418
1761575817.6641772,-66134.0,0.00012604579223641452,0.4417
1761575817.688644,-66161.0,0.00011757662320582912,0.4416
1761575817.710145,-66191.0,0.00011277941121196423,0.4415
1761575817.7242675,-66243.0,0.00010926001899673533,0.4414
1761575817.754974,-66300.0,0.00010370380429843968,0.4413
1761575817.763827,-66344.0,9.353184623316255e-05,0.4412
1761575817.793411,-66376.0,7.82265318712262e-05,0.4411
1761575817.809079,-66389.0,5.9647570506044614e-05,0.441
1761575817.8250258,-66349.0,4.1153440470066986e-05,0.4409
1761575817.8569822,-66154.0,2.5943085594891108e-05,0.4408
1761575817.874808,-65843.0,1.5437502438063483e-05,0.4409
1761575817.899509,-65518.0,8.521028358399317e-06,0.4413
1761575817.9168384,-65289.0,2.0475317697839674e-06,0.4421
1761575817.9276986,-65169.0,-7.613192941263647e-06,0.4433
1761575817.9443579,-65141.0,-2.2745356127559625e-05,0.4448
1761575817.9652634,-65165.0,-4.3092225981795214e-05,0.4463
1761575817.9882708,-65207.0,-6.591655608373473e-05,0.4473
1761575818.0092661,-65240.0,-8.731691643717142e-05,0.4478
1761575818.0215175,-65287.0,-0.00010416513050684664,0.4477
1761575818.0495465,-65368.0,-0.00011570011313372832,0.4472
1761575818.0721023,-65473.0,-0.0001239633598104162,0.4464
1761575818.0863197,-65572.0,-0.0001328271530190627,0.4456
1761575818.1015112,-65648.0,-0.00014607226863120774,0.4449
1761575818.1213071,-65704.0,-0.00016546404580929162,0.4442
1761575818.1476629,-65744.0,-0.00018979993861912526,0.4436
1761575818.163086,-65783.0,-0.00021543429039339794,0.443
1761575818.1872296,-65826.0,-0.00023805135682468452,0.4425
1761575818.209802,-65874.0,-0.00025482059711473895,0.4422
1761575818.2368472,-65935.0,-0.00026585356508617043,0.4418
1761575818.2558992,-65993.0,-0.0002742083491852487,0.4416
1761575818.2660944,-66053.0,-0.0002844035508206515,0.4413
1761575818.2827344,-66118.0,-0.0003001566717696964,0.4411
1761575818.317121,-66180.0,-0.0003224716224796096,0.4408
